ID Ally,Campo 2,Segundos,Tipificaciones,Minutos,Costo por llamada,Costo Total,Buzon,No_Definido,Otras
433433338999,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433338040,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433338126,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433338261,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433339444,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433337880,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433338340,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433338674,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433335455,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335473,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335478,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433339478,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433339649,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433338728,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433338118,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433330363,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433335482,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335409,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335413,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433339844,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433339867,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433335538,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335530,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335531,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335547,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335540,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335542,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433339176,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433339121,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433338993,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433335594,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335516,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335635,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333686,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433339431,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433334915,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433335047,Vencida_Grupal,,3. Contacto no definido,,0,0,0,1,0
433433338058,Vencida_Grupal,,3. Contacto no definido,,0,0,0,1,0
433433334226,Vencida_Grupal,,3. Contacto no definido,,0,0,0,1,0
433433334219,Vencida_Grupal,,3. Contacto no definido,,0,0,0,1,0
433433339733,Vencida_Grupal,,3. Contacto no definido,,0,0,0,1,0
433433335647,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335656,Vencida_Grupal,,3. Contacto no definido,,0,0,0,1,0
433433335652,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335666,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335668,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334145,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433338511,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433338773,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433339751,Vencida_Grupal,,3. Contacto no definido,,0,0,0,1,0
433433335669,Vencida_Grupal,,3. Contacto no definido,,0,0,0,1,0
433433336811,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433339606,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433339818,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433333386,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333387,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333396,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335739,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335730,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335731,Vencida_Grupal,,3. Contacto no definido,,0,0,0,1,0
433433334573,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433334071,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433334181,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433335385,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433335137,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433330582,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433338289,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433330690,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433333596,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433333390,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333301,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335743,Vencida_Grupal,,3. Contacto no definido,,0,0,0,1,0
433433335744,Vencida_Grupal,,3. Contacto no definido,,0,0,0,1,0
433433335755,Vencida_Grupal,,3. Contacto no definido,,0,0,0,1,0
433433336114,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433336007,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433333319,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333326,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333439,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335750,Vencida_Grupal,,3. Contacto no definido,,0,0,0,1,0
433433335763,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335761,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335774,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335778,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333062,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433337659,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433333094,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433333453,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335782,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335706,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335719,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335723,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335722,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334645,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433335173,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433336666,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433336098,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433337472,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433339120,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433330385,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433333495,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333497,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333400,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333534,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335856,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433338903,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433338125,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433333552,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333511,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333635,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335889,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335808,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433339641,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433339701,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433339985,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433339269,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433333649,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333685,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333689,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333629,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333733,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333746,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333785,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333796,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333877,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335980,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335918,Vencida_Grupal,,3. Contacto no definido,,0,0,0,1,0
433433335045,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333887,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333889,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335085,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333969,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333991,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333907,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333918,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335090,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335005,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335014,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333046,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333047,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333060,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333027,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335177,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335172,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335197,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335198,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333160,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333175,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333172,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335190,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335121,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335237,Vencida_Grupal,,3. Contacto no definido,,0,0,0,1,0
433433335238,Vencida_Grupal,,3. Contacto no definido,,0,0,0,1,0
433433335243,Vencida_Grupal,,3. Contacto no definido,,0,0,0,1,0
433433335245,Vencida_Grupal,,3. Contacto no definido,,0,0,0,1,0
433433333237,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333247,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333273,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333291,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335257,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335268,Vencida_Grupal,,3. Contacto no definido,,0,0,0,1,0
433433335260,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335284,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334332,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334346,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334347,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334359,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334378,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335280,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334389,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334381,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336346,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336361,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334451,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334490,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336312,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336321,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336458,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336464,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334425,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334554,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336488,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336496,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336412,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334507,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334637,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334660,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334676,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334681,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336545,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336584,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433333686,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433339431,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433334915,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433334693,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334699,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334692,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336595,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336599,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336591,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336502,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336513,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334145,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433338511,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433338773,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433334735,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334739,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334755,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334774,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334777,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336665,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336676,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336682,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433339606,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433339818,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433336811,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433334703,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334716,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336690,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336755,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336767,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433330582,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433338289,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433330690,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433333596,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433334573,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433334071,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433334181,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433335385,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433335137,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433336789,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336792,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336703,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336702,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336833,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336837,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336854,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336007,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433336114,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433334819,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334934,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334956,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334957,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336828,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336964,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336968,Vencida_Grupal,,3. Contacto no definido,,0,0,0,1,0
433433336969,Vencida_Grupal,,3. Contacto no definido,,0,0,0,1,0
433433333062,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433337659,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433333094,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433334950,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334975,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334971,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334985,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334908,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334909,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433339120,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433330385,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433334645,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433335173,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433336666,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433336098,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433337472,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433334900,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334928,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336010,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336107,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336101,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433338903,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433338125,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433337311,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433334650,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433334044,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336231,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336274,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336280,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336291,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336202,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433338143,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433339641,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433339701,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433339985,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433339269,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433334069,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334083,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334003,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433337324,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433337326,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433337482,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433339810,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433339143,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433334550,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433334135,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433334152,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433334276,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433335498,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433334134,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433337420,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433337537,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433337579,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433337514,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334714,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433338415,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433335631,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433334131,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334148,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433334182,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433337651,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433337666,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433337745,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433337774,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433337776,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433338645,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433338693,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433338874,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433335069,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433335158,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433336278,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433334110,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433337707,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433337862,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433337936,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433338909,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433338911,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433338176,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433337054,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433337085,Vencida_Agencia,,2. Usuario colgo la llamada,,0.024,0.024,1,0,0
433433337183,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335175,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433338962,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433338008,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433338688,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433338246,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433339333,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433339339,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433339550,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433334216,Vencida_Grupal,,3. Contacto no definido,,0,0,0,1,0
433433337253,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433337272,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335416,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433337081,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433338898,Vencido,,2. Usuario colgo la llamada,,0.024,0.024,1,0,0
433433334212,Vencida_Grupal,,3. Contacto no definido,,0,0,0,1,0
433433338356,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433338397,Vencida_Agencia,,2. Usuario colgo la llamada,,0.024,0.024,1,0,0
433433338448,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433336395,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433336449,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433336637,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433336608,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433338551,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433339813,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433339092,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433335488,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433333595,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433333974,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433333171,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433335364,Vencida_Agencia,,2. Usuario colgo la llamada,,0.024,0.024,1,0,0
433433335365,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335366,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335367,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433338487,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433338542,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433338560,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433338500,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433338613,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433338701,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433333188,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433334361,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433335361,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335378,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335388,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335382,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335398,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433338528,Vencida_Grupal,,3. Contacto no definido,,0,0,0,1,0
433433338520,Vencida_Grupal,,3. Contacto no definido,,0,0,0,1,0
433433338669,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433338698,Vencida_Agencia,,2. Usuario colgo la llamada,,0.024,0.024,1,0,0
433433338159,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433335079,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433335070,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433330496,Retrasado,,3. Contacto no definido,,0,0,0,1,0
433433333686,Reactivo,,3. Contacto no definido,,0,0,0,1,0
433433335303,Vencida_Grupal,,3. Contacto no definido,,0,0,0,1,0
433433335305,Vencida_Grupal,,2. Usuario colgo la llamada,,0.024,0.024,1,0,0
433433335300,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433335315,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433338752,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433338999,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433338040,Vencida_Agencia,,3. Contacto no definido,,0,0,0,1,0
433433338126,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433338261,Vencido,,3. Contacto no definido,,0,0,0,1,0
433433339444,Vencido,,3. Contacto no definido,,0,0,0,1,0
